NodeID,Name,Degree,SI,SRI,Therapeutic_Class
1018,Jemorab L 75mg/20mg Capsule SR,102,0.18345323741007194,0.8165467625899281,  GASTRO INTESTINA
1019,Blezin 5 Tablet,522,0.9388489208633094,0.0611510791366906,  RESPIRATOR
1020,Yorimeth P 1500mcg/75mg Tablet SR,323,0.5809352517985612,0.4190647482014388,  NEURO CN
1021,Sitawok 100 Tablet,345,0.6205035971223022,0.3794964028776978,  ANTI DIABETIC 
1022,Glibest MP 1mg/500mg/15mg Tablet SR,338,0.6079136690647482,0.3920863309352518,  ANTI DIABETI
1023,Cugrel A 75mg/75mg Tablet,76,0.1366906474820144,0.8633093525179856,  BLOOD RELATE
1024,Rabby D 10mg/20mg Tablet,5,0.008992805755395683,0.9910071942446044,  GASTRO INTESTINA
1025,Bisofig 5mg Tablet,10,0.017985611510791366,0.9820143884892086,  CARDIAC 
1026,Slvrgen Cream,53,0.09532374100719425,0.9046762589928058,  HORMONE
1027,Panflo DSR 30mg/40mg Tablet,69,0.12410071942446044,0.8758992805755396,  GASTRO INTESTINA
1028,Coniderm FB Cream,66,0.11870503597122302,0.8812949640287769,  DERMA 
1029,Pantovil CT Capsule SR,303,0.5449640287769785,0.45503597122302153,  GASTRO INTESTINA
1030,Mivocob P 750mcg/75mg Capsule,0,0.0,1.0,  NEURO CN
1031,Itocin 0.3% Eye Drop,1,0.0017985611510791368,0.9982014388489209,  OPHTHAL OTOLOGICAL
1032,Artrin-L Tablet,52,0.09352517985611511,0.9064748201438849,  ANTI MALARIAL
1033,Setsibo 400 Tablet,12,0.02158273381294964,0.9784172661870504,  GASTRO INTESTINAL 
1034,Ubercid Tablet,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINAL 
1035,Metoclop Tablet,10,0.017985611510791366,0.9820143884892086,  GASTRO INTESTINAL 
1036,Sonamax 500mg Tablet,4,0.007194244604316547,0.9928057553956835,  OPHTHAL 
1037,Artiflex TH 100mg/8mg Tablet,490,0.8812949640287769,0.11870503597122306,  PAIN ANALGESIC
1038,Trix-DSR Capsule,253,0.4550359712230216,0.5449640287769784,  GASTRO INTESTINA
1039,Ondihex 4mg Tablet,333,0.5989208633093526,0.40107913669064743,  GASTRO INTESTINAL 
1040,Fordcef 50mg Dry Syrup,0,0.0,1.0,  ANTI INFECTIVES 
1041,Rabotix 20mg Tablet,35,0.06294964028776978,0.9370503597122302,  GASTRO INTESTINAL 
1042,Oflowin Tablet,49,0.08812949640287769,0.9118705035971223,  ANTI INFECTIVES 
1043,Xprodox 100mg Tablet DT,261,0.4694244604316547,0.5305755395683454,  ANTI INFECTIVES 
1044,Bilamove M 20mg/10mg Tablet,265,0.4766187050359712,0.5233812949640289,  RESPIRATOR
1045,Puregest 100mg Capsule,302,0.5431654676258992,0.45683453237410077,  GYNAECOLOGICAL 
1046,Forsemer 800mg Tablet,58,0.10431654676258993,0.89568345323741,  BLOOD RELATE
1047,Gaticin 400mg Tablet,116,0.20863309352517986,0.7913669064748201,  GASTRO INTESTINAL 
1048,Lisr 400mg Tablet SR,1,0.0017985611510791368,0.9982014388489209,  NEURO CN
1049,Headwell D 500mg/10mg Tablet,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESIC
1050,Brutzox Gel,54,0.09712230215827339,0.9028776978417266,  PAIN ANALGESIC
1051,PIL Head Lice Shampoo Free Lice Comb,5,0.008992805755395683,0.9910071942446044,  DERMA 
1052,Ibithral 200 Rediuse Oral Suspension,119,0.21402877697841727,0.7859712230215827,  ANTI INFECTIVES 
1053,Painak SP 100mg/500mg/15mg Tablet,30,0.0539568345323741,0.9460431654676259,  PAIN ANALGESIC
1054,Nes Forte Tablet,82,0.1474820143884892,0.8525179856115108,  PAIN ANALGESIC
1055,Pantocure-DSR Capsule,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINA
1056,Ladyboon 10mg Tablet,6,0.01079136690647482,0.9892086330935251,  GYNAECOLOGICAL 
1057,Ulozet 30mg Capsule,59,0.10611510791366907,0.8938848920863309,  NEURO CN
1058,Icosar 25mg Tablet,298,0.5359712230215827,0.46402877697841727,  CARDIAC 
1059,Fintab 100mg/325mg Tablet,70,0.12589928057553956,0.8741007194244604,  PAIN ANALGESIC
1060,Fordril D Syrup,75,0.13489208633093525,0.8651079136690647,  RESPIRATOR
1061,Diabnerve PM Tablet SR,327,0.5881294964028777,0.4118705035971223,  NEURO CN
1062,Kangesic 100mg/325mg Tablet,70,0.12589928057553956,0.8741007194244604,  PAIN ANALGESIC
1063,Farozum 200 Tablet,330,0.5935251798561151,0.4064748201438849,  ANTI INFECTIVES 
1064,Tripzeen D Tablet,82,0.1474820143884892,0.8525179856115108,  PAIN ANALGESIC
1065,Vomishunt 8mg Tablet MD,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINAL 
1066,Emeecef 100mg Dry Syrup,414,0.7446043165467626,0.2553956834532374,  ANTI INFECTIVES 
1067,Pricol CF 30mg/500mg Tablet,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESIC
1068,Fexolix 180mg Tablet,11,0.019784172661870502,0.9802158273381295,  RESPIRATORY 
1069,Atocor Gold 20 Capsule,1,0.0017985611510791368,0.9982014388489209,  CARDIA
1070,Dexacort N Eye Ointment,50,0.08992805755395683,0.9100719424460432,  OPHTHAL OTOLOGICAL
1071,Mucaine Oral Gel Mint Sugar Free,0,0.0,1.0,  GASTRO INTESTINA
1072,Glido M2 Plus  Tablet PR,5,0.008992805755395683,0.9910071942446044,  ANTI DIABETI
1073,T-Cef 200mg/5ml Dry Syrup,356,0.6402877697841727,0.3597122302158273,  ANTI INFECTIVES 
1074,Erom 125mg Dry Syrup,5,0.008992805755395683,0.9910071942446044,  ANTI INFECTIVES 
1075,Pantod 40mg Tablet,46,0.08273381294964029,0.9172661870503597,  GASTRO INTESTINAL 
1076,Ascordic Injection,0,0.0,1.0,  VITAMINS MINERALS NUTRIENTS 
1077,StayHappi Cefuroxime 125mg Tablet,8,0.014388489208633094,0.9856115107913669,  ANTI INFECTIVES 
1078,Traxol 250mg Injection,9,0.01618705035971223,0.9838129496402878,  ANTI INFECTIVES 
1079,Wyurab-DSR 30mg/20mg Capsule,382,0.6870503597122302,0.31294964028776984,  GASTRO INTESTINA
1080,Glycostar M Forte 1mg/1000mg Tablet,5,0.008992805755395683,0.9910071942446044,  ANTI DIABETI
1081,Aphyren Capsule,1,0.0017985611510791368,0.9982014388489209,  RESPIRATORY 
1082,Pletor 10mg Tablet,46,0.08273381294964029,0.9172661870503597,  CARDIAC 
1083,Ifeoma-O Tablet,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVE
1084,Rosumend 40 Tablet,389,0.6996402877697842,0.30035971223021585,  CARDIAC 
1085,Rabepep 20mg Tablet,248,0.4460431654676259,0.5539568345323741,  GASTRO INTESTINAL 
1086,Poviken M Ointment,14,0.025179856115107913,0.9748201438848921,  DERM
1087,Dapanorm Duo 10 Tablet,242,0.4352517985611511,0.564748201438849,  ANTI DIABETI
1088,Votcef 200mg Tablet,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
1089,Zerotuss LS Oral Drops,125,0.22482014388489208,0.775179856115108,  RESPIRATOR
1090,Woxfn 250mg Injection,249,0.447841726618705,0.552158273381295,  ANTI INFECTIVES 
1091,Smcos D Syrup,38,0.0683453237410072,0.9316546762589928,  RESPIRATOR
1092,Numylin NP 75mg/10mg/1500mcg Tablet SR,154,0.27697841726618705,0.7230215827338129,  NEURO CN
1093,Deforal Oral Suspension,36,0.06474820143884892,0.935251798561151,  HORMONE
1094,Kabifungin 50 Injection,142,0.25539568345323743,0.7446043165467626,  ANTI INFECTIVE
1095,Piricam 20mg Tablet,406,0.7302158273381295,0.2697841726618705,  PAIN ANALGESICS 
1096,Kofzeal Syrup,0,0.0,1.0,  RESPIRATOR
1097,FATCLEAN 60MG CAPSULE,315,0.5665467625899281,0.4334532374100719,  OTHERS 
1098,Wegalin-Plus Tablet SR,3,0.00539568345323741,0.9946043165467626,  NEURO CN
1099,Glycitrol M 80mg/500mg Tablet,169,0.3039568345323741,0.6960431654676259,  ANTI DIABETI
1100,Utrogestan 200mg Soft Gelatin Capsule,12,0.02158273381294964,0.9784172661870504,  GYNAECOLOGICAL 
1101,Attentrol 10mg Capsule,33,0.05935251798561151,0.9406474820143885,  NEURO CNS 
1102,Flu-NZ 150mg Tablet,214,0.38489208633093525,0.6151079136690647,  ANTI INFECTIVES 
1103,Ivazee 5 Tablet,403,0.7248201438848921,0.27517985611510787,  CARDIAC 
1104,Promegan Syrup,3,0.00539568345323741,0.9946043165467626,  GASTRO INTESTINAL 
1105,Kallit Syrup,6,0.01079136690647482,0.9892086330935251,  UROLOGY 
1106,Ltinea 1% Cream,20,0.03597122302158273,0.9640287769784173,  DERM
1107,Dicsal Gel,4,0.007194244604316547,0.9928057553956835,  PAIN ANALGESIC
1108,Dexona 20mg Injection,201,0.36151079136690645,0.6384892086330936,  HORMONES 
1109,Vezacort 6mg Tablet,58,0.10431654676258993,0.89568345323741,  HORMONE
1110,Mymont 3D Tablet,9,0.01618705035971223,0.9838129496402878,  RESPIRATOR
1111,Tsart 80 H Tablet,30,0.0539568345323741,0.9460431654676259,  CARDIA
1112,Megamycin Injection,0,0.0,1.0,  ANTI INFECTIVE
1113,Farcox 90mg Tablet,314,0.564748201438849,0.43525179856115104,  PAIN ANALGESIC
1114,Cliroft-Wil Gel,85,0.1528776978417266,0.8471223021582734,  DERM
1115,Letfem Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI NEOPLASTICS 
1116,Cut Fat 60mg Capsule,62,0.11151079136690648,0.8884892086330936,  OTHERS 
1117,Podoprox CV  Tablet,116,0.20863309352517986,0.7913669064748201,  ANTI INFECTIVE
1118,Moxikan Eye Drop,1,0.0017985611510791368,0.9982014388489209,  OPHTHA
1119,R-Cinex Z Tablet,27,0.048561151079136694,0.9514388489208633,  ANTI INFECTIVE
1120,Soframycin 1% Skin Cream,1,0.0017985611510791368,0.9982014388489209,  DERMA 
1121,Cefogud 200mg Tablet,262,0.4712230215827338,0.5287769784172662,  ANTI INFECTIVES 
1122,Hetram 6mg Tablet,1,0.0017985611510791368,0.9982014388489209,  NEURO CNS 
1123,Calcigard 5 Capsule,5,0.008992805755395683,0.9910071942446044,  CARDIA
1124,Stopdep X Tablet,209,0.37589928057553956,0.6241007194244604,  NEURO CN
1125,Synof C Oral Drops,0,0.0,1.0,  RESPIRATOR
1126,Serylid Plus Tablet,17,0.030575539568345324,0.9694244604316546,  PAIN ANALGESIC
1127,Senita Forte 100mg/325mg/15mg Tablet,231,0.4154676258992806,0.5845323741007193,  PAIN ANALGESIC
1128,Cortaid 6 Tablet,196,0.35251798561151076,0.6474820143884892,  HORMONE
1129,Troycort 100mg Injection,1,0.0017985611510791368,0.9982014388489209,  RESPIRATOR
1130,Ivatil CV 250mg/125mg Tablet,91,0.16366906474820145,0.8363309352517986,  ANTI INFECTIVE
1131,Vibonate Injection,26,0.046762589928057555,0.9532374100719424,  ANTI MALARIALS 
1132,Clamp XL Oral Suspension,46,0.08273381294964029,0.9172661870503597,  ANTI INFECTIVE
1133,Bacozid 250mg Injection,251,0.45143884892086333,0.5485611510791366,  ANTI INFECTIVES 
1134,Kezosafe 2% Soap,25,0.044964028776978415,0.9550359712230216,  DERM
1135,Flocont Plus 0.4mg/0.5mg Tablet,63,0.11330935251798561,0.8866906474820144,  UROLOG
1136,Mecofar -Plus Injection,3,0.00539568345323741,0.9946043165467626,  VITAMINS MINERALS NUTRIENT
1137,R Od 20mg Tablet,313,0.5629496402877698,0.43705035971223016,  GASTRO INTESTINAL 
1138,Exthro 250mg Tablet,193,0.3471223021582734,0.6528776978417266,  ANTI INFECTIVES 
1139,Sermion 30mg Tablet,4,0.007194244604316547,0.9928057553956835,  NEURO CNS 
1140,Ifron-S 750mg Injection,84,0.1510791366906475,0.8489208633093526,  ANTI INFECTIVE
1141,Amolac 250mg/60Million spores Capsule,401,0.7212230215827338,0.27877697841726623,  ANTI INFECTIVE
1142,Rifagut 550 Tablet,361,0.6492805755395683,0.3507194244604317,  GASTRO INTESTINAL 
1143,Amoron Cream,3,0.00539568345323741,0.9946043165467626,  DERM
1144,Mucon B Cream,5,0.008992805755395683,0.9910071942446044,  DERM
1145,Dyovilda M 500mg/50mg Tablet,9,0.01618705035971223,0.9838129496402878,  ANTI DIABETI
1146,Retrolife Tablet,0,0.0,1.0,  UROLOG
1147,Sove IT 12.5mg Tablet,8,0.014388489208633094,0.9856115107913669,  NEURO CNS 
1148,Eseil Plus Tablet,325,0.5845323741007195,0.41546762589928055,  NEURO CN
1149,Okacet Tablet,440,0.7913669064748201,0.2086330935251799,  RESPIRATOR
1150,Daplo S 10mg/100mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI DIABETI
1151,Onetrix O 100mg Tablet,7,0.012589928057553957,0.987410071942446,  ANTI INFECTIVES 
1152,Ogracef CV 200mg/125mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVE
1153,Amthro CF LB 200mg/250mg Tablet,11,0.019784172661870502,0.9802158273381295,  ANTI INFECTIVE
1154,Lezosom-DSR Capsule,15,0.02697841726618705,0.9730215827338129,  GASTRO INTESTINA
1155,Vee Tablet VT,216,0.38848920863309355,0.6115107913669064,  DERMA 
1156,Ace Plus Tablet,0,0.0,1.0,  PAIN ANALGESIC
1157,Etibo 250mg Tablet,411,0.7392086330935251,0.26079136690647486,  ANTI NEOPLASTICS 
1158,Brivanzen 75mg Tablet,214,0.38489208633093525,0.6151079136690647,  NEURO CNS 
1159,Topdox-C 50mg/31.25mg Tablet,252,0.45323741007194246,0.5467625899280575,  ANTI INFECTIVE
1160,Stanosafe 2mg Tablet,48,0.08633093525179857,0.9136690647482014,  HORMONES 
1161,Metviron Trio 1 Tablet ER,43,0.07733812949640288,0.9226618705035972,  ANTI DIABETI
1162,Diecold Tablet,4,0.007194244604316547,0.9928057553956835,  RESPIRATOR
1163,Esben-C Tablet,53,0.09532374100719425,0.9046762589928058,  NEURO CN
1164,Niemol 100mg Tablet MD,3,0.00539568345323741,0.9946043165467626,  PAIN ANALGESIC
1165,Brofentol Plus 50mg/15mg/4mg Syrup,486,0.8741007194244604,0.12589928057553956,  RESPIRATOR
1166,Linezole 600mg Tablet,121,0.21762589928057555,0.7823741007194245,  ANTI INFECTIVES 
1167,Orticepth 250mg Capsule,330,0.5935251798561151,0.4064748201438849,  ANTI INFECTIVES 
1168,Momederm Cream,0,0.0,1.0,  DERMA 
1169,Glinate 120 Tablet,14,0.025179856115107913,0.9748201438848921,  ANTI DIABETIC 
1170,Doxomax 100mg Syrup,73,0.13129496402877697,0.8687050359712231,  RESPIRATORY 
1171,Mefvin Dro 80mg/250mg Tablet,268,0.48201438848920863,0.5179856115107914,  GASTRO INTESTINA
1172,Telihep RS 40mg/10mg Tablet,321,0.5773381294964028,0.42266187050359716,  CARDIA
1173,Jtus-GT Syrup,324,0.5827338129496403,0.41726618705035967,  RESPIRATOR
1174,Qxt 12.5mg Tablet CR,3,0.00539568345323741,0.9946043165467626,  NEURO CNS 
1175,Jyomox CV Forte Dry Syrup,7,0.012589928057553957,0.987410071942446,  ANTI INFECTIVE
1176,Reclimet-PG 30 Tablet SR,22,0.039568345323741004,0.960431654676259,  ANTI DIABETI
1177,Gercip Eye/Ear Drops,5,0.008992805755395683,0.9910071942446044,  OPHTHAL OTOLOGICALS 
1178,Telisar-H Tablet,244,0.43884892086330934,0.5611510791366907,  CARDIA
1179,Carebet-S Lotion,49,0.08812949640287769,0.9118705035971223,  DERM
1180,Neuro OD  2500mcg Injection,31,0.05575539568345324,0.9442446043165468,  VITAMINS MINERALS NUTRIENT
1181,Woflox OZ Injection,347,0.6241007194244604,0.37589928057553956,  ANTI INFECTIVE
1182,Bazince 500mg Tablet,38,0.0683453237410072,0.9316546762589928,  ANTI INFECTIVES 
1183,Casponex 50mg Injection,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVE
1184,Telmigrap C 10mg/40mg Tablet,323,0.5809352517985612,0.4190647482014388,  CARDIA
1185,Dolopred 1% Eye Drop,43,0.07733812949640288,0.9226618705035972,  OPHTHAL 
1186,Phesgo 1200mg/600mg Solution for Injection,12,0.02158273381294964,0.9784172661870504,  ANTI NEOPLASTIC
1187,Esosym D 30mg/40mg Capsule SR,6,0.01079136690647482,0.9892086330935251,  GASTRO INTESTINA
1188,Ofloren TZ 200mg/600mg Tablet,0,0.0,1.0,  GASTRO INTESTINA
1189,Weltel H 40mg/12.5mg Tablet,5,0.008992805755395683,0.9910071942446044,  CARDIA
1190,Dox M St 100 mg/15 mg Tablet,38,0.0683453237410072,0.9316546762589928,  ANTI INFECTIVE
1191,Rapidon OD Eye Drop,0,0.0,1.0,  OPHTHAL 
1192,MYAMBUTOL 400MG TABLET,26,0.046762589928057555,0.9532374100719424,  ANTI INFECTIVES 
1193,Krit 200mg Tablet,333,0.5989208633093526,0.40107913669064743,  OPHTHAL OTOLOGICAL
1194,Jalra-OD 100mg Tablet SR,296,0.5323741007194245,0.4676258992805755,  ANTI DIABETIC 
1195,Etibliss ES 5mg Tablet,485,0.8723021582733813,0.1276978417266187,  NEURO CN
1196,Flucidol P 100mg/325mg Tablet,349,0.6276978417266187,0.3723021582733813,  PAIN ANALGESIC
1197,Volcef O 200mg/200mg Tablet,376,0.6762589928057554,0.3237410071942446,  ANTI INFECTIVE
1198,D-Lucs Soft Gel Capsule,5,0.008992805755395683,0.9910071942446044,  VITAMINS MINERALS NUTRIENTS 
1199,Kemzol D 30mg/40mg Capsule SR,236,0.4244604316546763,0.5755395683453237,  GASTRO INTESTINA
1200,Olopine Eye Drops,69,0.12410071942446044,0.8758992805755396,  OPHTHAL 
1201,Etobus 120mg Tablet,0,0.0,1.0,  PAIN ANALGESIC
1202,Fpstatin CV 20 Capsule,267,0.4802158273381295,0.5197841726618705,  CARDIA
1203,Combutol 200 Tablet,172,0.30935251798561153,0.6906474820143884,  ANTI INFECTIVES 
1204,Omevic-DSR Capsule,0,0.0,1.0,  GASTRO INTESTINA
1205,Suvicet 5mg Tablet,430,0.7733812949640287,0.22661870503597126,  RESPIRATOR
1206,Fermase 90mg/25mg/40mg Tablet,358,0.6438848920863309,0.35611510791366907,  GASTRO INTESTINA
1207,Odosin 4mg Capsule,466,0.8381294964028777,0.1618705035971223,  UROLOGY 
1208,Hepatoz 140mg Tablet,339,0.6097122302158273,0.3902877697841727,  GASTRO INTESTINAL 
1209,Mucipro A Tablet,113,0.20323741007194246,0.7967625899280575,  RESPIRATOR
1210,Vertivex 16mg Tablet,82,0.1474820143884892,0.8525179856115108,  NEURO CNS 
1211,Femistra Tablet,274,0.49280575539568344,0.5071942446043165,  ANTI NEOPLASTICS 
1212,Tufacal Plus Softgel Capsule,1,0.0017985611510791368,0.9982014388489209,  VITAMINS MINERALS NUTRIENT
1213,Etz 200 Capsule,98,0.17625899280575538,0.8237410071942446,  ANTI INFECTIVES 
1214,Nervic-NT Tablet,13,0.023381294964028777,0.9766187050359713,  NEURO CN
1215,Glimicure M 0.5 Tablet,37,0.06654676258992806,0.9334532374100719,  ANTI DIABETI
1216,Glustar 1mg/500mg Tablet,36,0.06474820143884892,0.935251798561151,  ANTI DIABETI
1217,Telmichek CT 40mg/12.5mg Tablet,4,0.007194244604316547,0.9928057553956835,  CARDIA
1218,Dexiglu M 10 Tablet ER,8,0.014388489208633094,0.9856115107913669,  ANTI DIABETI
1219,Wiclav Dry Syrup,48,0.08633093525179857,0.9136690647482014,  ANTI INFECTIVE
1220,Rebozole 20mg Tablet,21,0.03776978417266187,0.9622302158273381,  GASTRO INTESTINAL 
1221,Que 200mg Tablet,407,0.7320143884892086,0.26798561151079137,  NEURO CN
1222,Isolene 40mg Tablet SR,215,0.38669064748201437,0.6133093525179856,  GYNAECOLOGICAL 
1223,Cefking CV 500mg/125mg Tablet,310,0.5575539568345323,0.44244604316546765,  ANTI INFECTIVE
1224,Trioptal 150 Tablet,495,0.8902877697841727,0.10971223021582732,  NEURO CNS 
1225,Medilox Forte 400mg/500mg Tablet,27,0.048561151079136694,0.9514388489208633,  ANTI INFECTIVE
1226,Optineuron Injection,55,0.09892086330935251,0.9010791366906474,  VITAMINS MINERALS NUTRIENT
1227,Rivadem 1.5mg Capsule,423,0.7607913669064749,0.23920863309352514,  NEURO CN
1228,Parafon Tablet,20,0.03597122302158273,0.9640287769784173,  PAIN ANALGESIC
1229,Vondoxime 50mg Dry Syrup,9,0.01618705035971223,0.9838129496402878,  ANTI INFECTIVES 
1230,Trigulin 1 Tablet SR,499,0.8974820143884892,0.10251798561151082,  ANTI DIABETI
1231,Valponist 133.5mg/58mg Tablet CR,485,0.8723021582733813,0.1276978417266187,  NEURO CN
1232,Ofloser 200mg Tablet,8,0.014388489208633094,0.9856115107913669,  ANTI INFECTIVES 
1233,Ablung 100mg Capsule,16,0.02877697841726619,0.9712230215827338,  RESPIRATORY 
1234,Benzywell Mouth Wash,5,0.008992805755395683,0.9910071942446044,  PAIN ANALGESICS 
1235,Dawa Rab D Capsule,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINA
1236,Demcort 6 Tablet,78,0.14028776978417265,0.8597122302158273,  HORMONE
1237,B-Cin Tablet,56,0.10071942446043165,0.8992805755395683,  ANTI INFECTIVES 
1238,Contro KT Eye Drop,23,0.04136690647482014,0.9586330935251799,  OPHTHA
1239,Met XL-T 50 Tablet,5,0.008992805755395683,0.9910071942446044,  CARDIA
1240,Evetel-M 50 Tablet ER,452,0.8129496402877698,0.18705035971223016,  CARDIA
1241,Anastin AC 100mg/600mg Tablet,0,0.0,1.0,  RESPIRATOR
1242,Viritel-H Tablet,18,0.03237410071942446,0.9676258992805755,  CARDIA
1243,Metipred 4mg Tablet,15,0.02697841726618705,0.9730215827338129,  HORMONES 
1244,Pegabol 75mg Capsule,174,0.3129496402877698,0.6870503597122302,  NEURO CNS 
1245,Histaover FX Syrup,8,0.014388489208633094,0.9856115107913669,  RESPIRATOR
1246,Bricet 75mg Tablet,313,0.5629496402877698,0.43705035971223016,  NEURO CNS 
1247,Gnocef S 1000mg/500mg Injection,21,0.03776978417266187,0.9622302158273381,  ANTI INFECTIVE
1248,Piclin Oral Solution,26,0.046762589928057555,0.9532374100719424,  GASTRO INTESTINAL 
1249,Amilite 10mg Tablet,10,0.017985611510791366,0.9820143884892086,  NEURO CNS 
1250,Coolem-DSR Capsule,67,0.12050359712230216,0.8794964028776978,  GASTRO INTESTINA
1251,Nugesia 500mg Tablet,47,0.08453237410071943,0.9154676258992805,  PAIN ANALGESIC
1252,K Fung Soap,1,0.0017985611510791368,0.9982014388489209,  DERM
1253,ICIDIL CD 90MG CAPSULE,158,0.2841726618705036,0.7158273381294964,  CARDIAC 
1254,Telmizem CH 6.25 Tablet,300,0.539568345323741,0.460431654676259,  CARDIA
1255,Onacin 200mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVES 
1256,Kteicod 200mg Injection,39,0.07014388489208633,0.9298561151079137,  ANTI INFECTIVES 
1257,Kast L 5mg/10mg Tablet,12,0.02158273381294964,0.9784172661870504,  RESPIRATOR
1258,Calmpose 10mg Injection,3,0.00539568345323741,0.9946043165467626,  NEURO CNS 
1259,Clarifod 500 Tablet,0,0.0,1.0,  ANTI INFECTIVES 
1260,Limigen 1mg Tablet,233,0.41906474820143885,0.5809352517985611,  ANTI DIABETIC 
1261,Myflo 200mg Tablet,7,0.012589928057553957,0.987410071942446,  ANTI INFECTIVES 
1262,Lorfi P 4mg/325mg Tablet,17,0.030575539568345324,0.9694244604316546,  PAIN ANALGESIC
1263,ETILITE 0.5 MG TABLET,278,0.5,0.5,  NEURO CNS 
1264,Metfor Tablet,86,0.15467625899280577,0.8453237410071942,  ANTI DIABETIC 
1265,Nizile P 100mg/325mg Tablet,231,0.4154676258992806,0.5845323741007193,  PAIN ANALGESIC
1266,Fumadol-TH Tablet,114,0.20503597122302158,0.7949640287769784,  PAIN ANALGESIC
1267,Decamore Bolin 25mg Injection,5,0.008992805755395683,0.9910071942446044,  HORMONE
1268,Unogesic MR 250mg/50mg/325mg Tablet,86,0.15467625899280577,0.8453237410071942,  PAIN ANALGESIC
1269,Dinace 2.5 Tablet,316,0.5683453237410072,0.4316546762589928,  NEURO CNS 
1270,Nicopenta 40 Tablet,33,0.05935251798561151,0.9406474820143885,  GASTRO INTESTINAL 
1271,Bala GP 300mg/500mcg Tablet,340,0.6115107913669064,0.38848920863309355,  NEURO CN
